itemid,hasbird,base,name,Frequence max
ea51db0c-9b9b-4810-976f,sans oiseau,apprentissage,ea51db0c-9b9b-4810-976f,5348.457378991057
6e1fc622-17f2-4314-bcbe,avec oiseau,apprentissage,6e1fc622-17f2-4314-bcbe,8175.131938618095
f9fa8e49-0327-46c2-861f,sans oiseau,apprentissage,f9fa8e49-0327-46c2-861f,1602.8207799940458
c3078cc8-dcbc-4eef-8690,avec oiseau,apprentissage,c3078cc8-dcbc-4eef-8690,4995.05792385873
9381ceea-d1a3-4c06-bcf1,sans oiseau,apprentissage,9381ceea-d1a3-4c06-bcf1,1839.182036525128
ebee527b-932b-47c9-8464,avec oiseau,apprentissage,ebee527b-932b-47c9-8464,8623.511885895403
9a0499c6-a899-474f-9d6e,sans oiseau,apprentissage,9a0499c6-a899-474f-9d6e,2204.6401729780696
eb5d68ec-34ea-457f-b912,avec oiseau,apprentissage,eb5d68ec-34ea-457f-b912,620.3408752604942
f6474ecf-7342-4d7a-aa51,avec oiseau,apprentissage,f6474ecf-7342-4d7a-aa51,8024.081751679613
f2354caa-a5f9-401d-9917,avec oiseau,apprentissage,f2354caa-a5f9-401d-9917,5971.231158050837
13fc2d91-9aa3-42f8-b736,avec oiseau,apprentissage,13fc2d91-9aa3-42f8-b736,4422.253646918725
c531996b-d475-4e49-811c,avec oiseau,apprentissage,c531996b-d475-4e49-811c,4677.7700343717015
b4fedf89-f8df-48d5-a8e8,sans oiseau,apprentissage,b4fedf89-f8df-48d5-a8e8,10403.111527141482
bb0099ce-3073-4613-8557,avec oiseau,apprentissage,bb0099ce-3073-4613-8557,7232.734986061869
0211308a-d8d7-4012-bb72,avec oiseau,apprentissage,0211308a-d8d7-4012-bb72,172.2671826821351
e1c356c3-86ba-42bb-81e1,avec oiseau,apprentissage,e1c356c3-86ba-42bb-81e1,6623.832174077783
dcfab209-c04d-4de8-af89,sans oiseau,apprentissage,dcfab209-c04d-4de8-af89,3852.929487469978
b1adbe65-5f69-4d32-b264,sans oiseau,apprentissage,b1adbe65-5f69-4d32-b264,2227.66464451905
f02fdcdc-7572-47c1-ac63,avec oiseau,apprentissage,f02fdcdc-7572-47c1-ac63,11025.0
50c948c0-a6dc-4f1a-87c5,avec oiseau,apprentissage,50c948c0-a6dc-4f1a-87c5,3922.2685390312054
4cbb4498-88d2-43a5-97a0,sans oiseau,apprentissage,4cbb4498-88d2-43a5-97a0,3725.079205782022
f15b2fc8-aaf3-4094-b0e8,avec oiseau,apprentissage,f15b2fc8-aaf3-4094-b0e8,965.4950022536257
d9bb3f03-c1fb-4bed-b101,avec oiseau,apprentissage,d9bb3f03-c1fb-4bed-b101,4925.166604877431
8603fa8f-2abb-448a-814d,avec oiseau,apprentissage,8603fa8f-2abb-448a-814d,8083.756289209112
1006d6c7-7d31-415f-8059,avec oiseau,apprentissage,1006d6c7-7d31-415f-8059,5427.893958219735
378ae2fe-a304-433f-8ba5,avec oiseau,apprentissage,378ae2fe-a304-433f-8ba5,3331.8560129505645
92633400-0c71-465d-be6a,avec oiseau,apprentissage,92633400-0c71-465d-be6a,619.1226718629628
1b99d8f6-ee72-4454-b544,sans oiseau,apprentissage,1b99d8f6-ee72-4454-b544,3240.5769908943766
8f2ea34f-b484-48d2-8fe4,sans oiseau,apprentissage,8f2ea34f-b484-48d2-8fe4,719.3423092253864
04e1b2b1-c7e6-42d8-abb3,avec oiseau,apprentissage,04e1b2b1-c7e6-42d8-abb3,7794.3921747701
552a39bb-acf8-4367-a730,avec oiseau,apprentissage,552a39bb-acf8-4367-a730,8656.61964657425
4750a98c-d7ed-4ad5-9c0b,avec oiseau,apprentissage,4750a98c-d7ed-4ad5-9c0b,9340.298862554946
8ef7c879-c9bf-4702-b6a2,avec oiseau,apprentissage,8ef7c879-c9bf-4702-b6a2,1942.3820671736717
9535791f-efa2-4b88-b270,avec oiseau,apprentissage,9535791f-efa2-4b88-b270,7875.753065035589
a424983a-f250-4e16-87e5,avec oiseau,apprentissage,a424983a-f250-4e16-87e5,671.8618907142277
91fe2e05-3c36-4d7b-9102,avec oiseau,apprentissage,91fe2e05-3c36-4d7b-9102,1456.6707320306493
8ae7c5a8-8c13-4d07-b916,avec oiseau,apprentissage,8ae7c5a8-8c13-4d07-b916,7883.113210100409
115d899b-e7a2-436a-ac8c,avec oiseau,apprentissage,115d899b-e7a2-436a-ac8c,4440.097701609674
f238917f-de59-450a-a8ba,avec oiseau,apprentissage,f238917f-de59-450a-a8ba,8695.414625564968
dafeac88-20ae-4701-a369,avec oiseau,apprentissage,dafeac88-20ae-4701-a369,7484.27291672305
f74ed7e6-ff2d-49bb-8f6d,avec oiseau,apprentissage,f74ed7e6-ff2d-49bb-8f6d,11025.0
b0861bae-7eeb-4bc6-885a,avec oiseau,apprentissage,b0861bae-7eeb-4bc6-885a,320.2530928535823
723f44fc-c338-43d1-b217,avec oiseau,apprentissage,723f44fc-c338-43d1-b217,981.8838343312142
7db0c657-2ff0-4052-89a8,avec oiseau,apprentissage,7db0c657-2ff0-4052-89a8,6971.931307073736
cdea0103-aaa2-4009-aa17,sans oiseau,apprentissage,cdea0103-aaa2-4009-aa17,3971.5521620420345
d412b8c8-6c7f-4ec3-a925,avec oiseau,apprentissage,d412b8c8-6c7f-4ec3-a925,11025.0
d329d595-b928-42c1-bacb,avec oiseau,apprentissage,d329d595-b928-42c1-bacb,5869.72223733609
bc34a07b-2023-4241-8f57,avec oiseau,apprentissage,bc34a07b-2023-4241-8f57,2740.0626539283876
104e958c-12e2-4b6e-a02a,sans oiseau,apprentissage,104e958c-12e2-4b6e-a02a,10051.112206237398
16ca6e80-1601-4723-b263,avec oiseau,apprentissage,16ca6e80-1601-4723-b263,8349.821260583256
0a9a74b9-18ec-4c35-9c59,avec oiseau,apprentissage,0a9a74b9-18ec-4c35-9c59,3061.7404954752924
e738d095-d7be-40a0-af44,avec oiseau,apprentissage,e738d095-d7be-40a0-af44,8750.118406452137
b1fa3e52-c709-447a-b530,avec oiseau,apprentissage,b1fa3e52-c709-447a-b530,4383.382198629714
fe4afc2d-32bc-49c2-a145,avec oiseau,apprentissage,fe4afc2d-32bc-49c2-a145,5266.257003720231
b073791d-7953-4ee9-a571,avec oiseau,apprentissage,b073791d-7953-4ee9-a571,1193.8075883209303
aab570d2-190b-4499-b687,sans oiseau,apprentissage,aab570d2-190b-4499-b687,297.8705018208753
8d22c70d-2bfc-49ab-b1a9,avec oiseau,apprentissage,8d22c70d-2bfc-49ab-b1a9,2767.0166978037205
bc3c2b64-fe74-4c43-947b,sans oiseau,apprentissage,bc3c2b64-fe74-4c43-947b,5224.863590373636
985abbee-74c8-45dd-ab44,avec oiseau,apprentissage,985abbee-74c8-45dd-ab44,7006.819950765665
3a8b4ba4-01e0-4bb0-a71b,sans oiseau,apprentissage,3a8b4ba4-01e0-4bb0-a71b,6835.244569365745
6c80568c-512a-4b43-99a4,sans oiseau,apprentissage,6c80568c-512a-4b43-99a4,442.98650396347097
0ce50020-be82-4d01-9fcb,avec oiseau,apprentissage,0ce50020-be82-4d01-9fcb,11025.0
2fdbc37a-4cba-471d-bff0,sans oiseau,apprentissage,2fdbc37a-4cba-471d-bff0,1563.4340577552844
5a00fbe8-31a8-44d1-8684,avec oiseau,apprentissage,5a00fbe8-31a8-44d1-8684,280.0799333374483
c44a906e-3634-4e1b-8b7d,sans oiseau,apprentissage,c44a906e-3634-4e1b-8b7d,1685.6581280433472
d32eb8c6-6482-4651-97c4,avec oiseau,apprentissage,d32eb8c6-6482-4651-97c4,1996.1915437964662
b6f7f193-6469-4363-a958,avec oiseau,apprentissage,b6f7f193-6469-4363-a958,1060.0598121735366
b0236e04-2661-460a-92d9,sans oiseau,apprentissage,b0236e04-2661-460a-92d9,3216.9801618447045
d21e3c19-692e-41a3-a84a,avec oiseau,apprentissage,d21e3c19-692e-41a3-a84a,6392.071872026103
f6591f45-a315-4612-8d68,avec oiseau,apprentissage,f6591f45-a315-4612-8d68,2744.184302351928
290bc6c3-5010-4a3e-aa42,sans oiseau,apprentissage,290bc6c3-5010-4a3e-aa42,709.7566916560664
54226a6c-4850-4d1c-b42a,avec oiseau,apprentissage,54226a6c-4850-4d1c-b42a,6446.759284469615
00cc9afb-40da-4ca3-a4fe,avec oiseau,apprentissage,00cc9afb-40da-4ca3-a4fe,8090.418825600086
f931b6cc-a8e5-4dc2-8840,sans oiseau,apprentissage,f931b6cc-a8e5-4dc2-8840,834.9176243998156
abf923e2-5bf5-4032-a4d2,avec oiseau,apprentissage,abf923e2-5bf5-4032-a4d2,5649.66673965404
a05a7932-aaab-4008-b16f,avec oiseau,apprentissage,a05a7932-aaab-4008-b16f,7693.96814247519
03d152ab-5054-45e5-b522,avec oiseau,apprentissage,03d152ab-5054-45e5-b522,4067.5640096071056
35da4137-34a7-4e65-9cbc,avec oiseau,apprentissage,35da4137-34a7-4e65-9cbc,8413.166320333194
f8a69cea-0adf-45db-9710,sans oiseau,apprentissage,f8a69cea-0adf-45db-9710,849.5272404885557
f16fcc9c-e72f-4f86-9dfe,avec oiseau,apprentissage,f16fcc9c-e72f-4f86-9dfe,7007.852715905708
c79f9e65-fad2-4efe-b288,avec oiseau,apprentissage,c79f9e65-fad2-4efe-b288,6697.436443558255
1c71a010-26e6-49f8-b12b,avec oiseau,apprentissage,1c71a010-26e6-49f8-b12b,5748.674332564049
dce01afc-da04-408b-9271,sans oiseau,apprentissage,dce01afc-da04-408b-9271,1657.922406560394
2ed191dd-a821-4452-b64d,avec oiseau,apprentissage,2ed191dd-a821-4452-b64d,8509.639999639188
0ad90a05-2227-42be-90b0,sans oiseau,apprentissage,0ad90a05-2227-42be-90b0,2617.1053702380846
fa2ea780-8b6e-4d8c-abe0,avec oiseau,apprentissage,fa2ea780-8b6e-4d8c-abe0,7253.614281071126
207bd0b7-988f-4d21-a9c4,sans oiseau,apprentissage,207bd0b7-988f-4d21-a9c4,9431.330162101833
8b483ca1-9172-4593-b030,avec oiseau,apprentissage,8b483ca1-9172-4593-b030,7980.784324338953
1930cfe0-194f-4b0c-9093,avec oiseau,apprentissage,1930cfe0-194f-4b0c-9093,5993.131223441364
894aa7bb-fa56-430e-b962,avec oiseau,apprentissage,894aa7bb-fa56-430e-b962,7950.945898400498
64290e37-7926-482d-9147,avec oiseau,apprentissage,64290e37-7926-482d-9147,6008.912254831005
66371b43-8f78-4957-aa1a,avec oiseau,apprentissage,66371b43-8f78-4957-aa1a,1229.8959680263313
e8a44348-73f7-4fdd-9a0e,avec oiseau,apprentissage,e8a44348-73f7-4fdd-9a0e,5584.222958616262
74e65f3a-6c1e-490c-9a90,avec oiseau,apprentissage,74e65f3a-6c1e-490c-9a90,4487.400876884354
052be2eb-fdf8-42f2-a843,sans oiseau,apprentissage,052be2eb-fdf8-42f2-a843,2652.3962166903275
4c67d4f1-f4b7-456d-94ac,sans oiseau,apprentissage,4c67d4f1-f4b7-456d-94ac,10277.2490459823
55253b00-fd67-4304-8bf8,sans oiseau,apprentissage,55253b00-fd67-4304-8bf8,4106.169452011735
90e3388f-418f-4122-9403,avec oiseau,apprentissage,90e3388f-418f-4122-9403,3335.7359035042186
a49f03ab-dd6e-4fd8-8425,avec oiseau,apprentissage,a49f03ab-dd6e-4fd8-8425,7637.811437893688
13516db3-bd3f-403e-9d25,avec oiseau,apprentissage,13516db3-bd3f-403e-9d25,398.9364871574956
3789b4ab-a4b1-4e99-a3c8,avec oiseau,apprentissage,3789b4ab-a4b1-4e99-a3c8,9835.640342093155
67d104ac-6e58-421b-b9ce,sans oiseau,apprentissage,67d104ac-6e58-421b-b9ce,2254.457350386578
f789fe9a-e370-4a8b-a485,sans oiseau,apprentissage,f789fe9a-e370-4a8b-a485,393.5745121514275
015d98ec-9836-4c33-b28b,sans oiseau,apprentissage,015d98ec-9836-4c33-b28b,3065.756295160937
ee7c991e-5d3c-4484-98ba,sans oiseau,apprentissage,ee7c991e-5d3c-4484-98ba,11025.0
229fe6d6-e6fc-407e-9c99,avec oiseau,apprentissage,229fe6d6-e6fc-407e-9c99,2160.6172744617556
352ab263-f6b4-4484-81e7,avec oiseau,apprentissage,352ab263-f6b4-4484-81e7,304.5132636331873
a04e151e-38df-48c2-a47d,avec oiseau,apprentissage,a04e151e-38df-48c2-a47d,8279.371527137704
53334456-e0f4-4534-989b,avec oiseau,apprentissage,53334456-e0f4-4534-989b,8559.650795380257
137d4fb7-428e-4293-a0c4,avec oiseau,apprentissage,137d4fb7-428e-4293-a0c4,8975.879820546517
c3801365-1827-4b82-a3ef,sans oiseau,apprentissage,c3801365-1827-4b82-a3ef,1890.4379700436075
4964283e-c18f-4418-b1d9,avec oiseau,apprentissage,4964283e-c18f-4418-b1d9,450.45271219467986
334341b5-7da1-4b69-a313,sans oiseau,apprentissage,334341b5-7da1-4b69-a313,2606.5991705293973
b372fb4c-d639-46e7-aaa6,avec oiseau,apprentissage,b372fb4c-d639-46e7-aaa6,11025.0
9e9b276a-2b3d-4503-add2,avec oiseau,apprentissage,9e9b276a-2b3d-4503-add2,7416.241305583371
f12b0b50-8296-4290-b2c4,avec oiseau,apprentissage,f12b0b50-8296-4290-b2c4,4880.909062814559
e875d1bd-a4a6-4da9-8009,avec oiseau,apprentissage,e875d1bd-a4a6-4da9-8009,7817.572846331626
7213bf5c-13b2-45e8-ac48,avec oiseau,apprentissage,7213bf5c-13b2-45e8-ac48,4614.527402772378
34184957-ca18-44b5-9027,avec oiseau,apprentissage,34184957-ca18-44b5-9027,330.3453120043504
b7c28b79-7bdb-4b7f-8b9a,avec oiseau,apprentissage,b7c28b79-7bdb-4b7f-8b9a,964.8709956175545
58de9093-f075-4441-8537,sans oiseau,apprentissage,58de9093-f075-4441-8537,1150.8127520732316
eb67722b-8d23-4aa0-b1fb,avec oiseau,apprentissage,eb67722b-8d23-4aa0-b1fb,8723.562207366911
997eb314-8a6b-428a-8e1f,avec oiseau,apprentissage,997eb314-8a6b-428a-8e1f,6995.600301443899
84fd3f94-79c4-4364-a9ba,avec oiseau,apprentissage,84fd3f94-79c4-4364-a9ba,9634.075009015507
f5a977f9-2fe9-4a46-b2f1,avec oiseau,apprentissage,f5a977f9-2fe9-4a46-b2f1,8001.770683915667
0e632d52-d721-481e-87c2,sans oiseau,apprentissage,0e632d52-d721-481e-87c2,1843.4981146747928
889c082c-b754-440c-b12a,avec oiseau,apprentissage,889c082c-b754-440c-b12a,699.6865521183046
fc198bad-be2c-4bd7-963a,avec oiseau,apprentissage,fc198bad-be2c-4bd7-963a,2032.2951906682183
3add6783-adff-46b9-b1e2,sans oiseau,apprentissage,3add6783-adff-46b9-b1e2,9957.757216276788
214badcd-1634-4c29-a09b,avec oiseau,apprentissage,214badcd-1634-4c29-a09b,4399.791574359578
c17fe23d-6821-49a9-abc9,avec oiseau,apprentissage,c17fe23d-6821-49a9-abc9,5661.352697132696
651424c0-3d09-4adf-a550,sans oiseau,apprentissage,651424c0-3d09-4adf-a550,3471.2029662793084
3f12296b-a272-4ea1-84a2,avec oiseau,apprentissage,3f12296b-a272-4ea1-84a2,6722.7962867736605
96c808dd-2b7c-4d4e-8357,sans oiseau,apprentissage,96c808dd-2b7c-4d4e-8357,299.56903974260206
03c929d7-09df-470d-9c1c,sans oiseau,apprentissage,03c929d7-09df-470d-9c1c,2799.242198706325
38066ee5-3535-4ff5-b777,avec oiseau,apprentissage,38066ee5-3535-4ff5-b777,7019.290779182115
5a9b3995-519d-4c0f-b173,avec oiseau,apprentissage,5a9b3995-519d-4c0f-b173,5782.741650428242
0891c2eb-449b-4cd6-8fa6,avec oiseau,apprentissage,0891c2eb-449b-4cd6-8fa6,7416.241305583371
5c21cc2f-7da2-46e9-a501,avec oiseau,apprentissage,5c21cc2f-7da2-46e9-a501,7884.406208557742
99a2c2c4-552c-4f58-bca8,avec oiseau,apprentissage,99a2c2c4-552c-4f58-bca8,6051.834186794762
afc91a7e-5537-4255-aefc,avec oiseau,apprentissage,afc91a7e-5537-4255-aefc,8279.88374364119
8a905ffc-b1a8-4433-9edd,sans oiseau,apprentissage,8a905ffc-b1a8-4433-9edd,6399.872188371185
50dc6e96-f1be-4a88-abf7,avec oiseau,apprentissage,50dc6e96-f1be-4a88-abf7,267.43089745551424
f437dd18-b227-4428-8c6d,avec oiseau,apprentissage,f437dd18-b227-4428-8c6d,9310.602580680164
98ff96cb-3fd4-4e4a-8d1a,avec oiseau,apprentissage,98ff96cb-3fd4-4e4a-8d1a,7530.323554088067
36f77433-25fa-4f00-a256,sans oiseau,apprentissage,36f77433-25fa-4f00-a256,3041.8545299872394
86354d42-8998-44e5-9cfe,sans oiseau,apprentissage,86354d42-8998-44e5-9cfe,4596.081410574796
a2609551-000d-4a86-92a0,sans oiseau,apprentissage,a2609551-000d-4a86-92a0,7205.114792342958
b4929431-6678-450f-9fb3,sans oiseau,apprentissage,b4929431-6678-450f-9fb3,3362.5682031984948
bf7a9fa2-6f7a-4a28-a99d,sans oiseau,apprentissage,bf7a9fa2-6f7a-4a28-a99d,6931.239685159325
3f8e8def-8275-4b2a-9aec,avec oiseau,apprentissage,3f8e8def-8275-4b2a-9aec,5869.047209989963
14246921-a8be-40ff-b212,avec oiseau,apprentissage,14246921-a8be-40ff-b212,2248.9025187795773
846d7286-c168-499c-a0f5,sans oiseau,apprentissage,846d7286-c168-499c-a0f5,3099.2496752127686
ab9c4b1e-f3d9-46b1-b2b8,avec oiseau,apprentissage,ab9c4b1e-f3d9-46b1-b2b8,4323.454392568271
905fee00-ec3b-4ae4-b953,avec oiseau,apprentissage,905fee00-ec3b-4ae4-b953,4078.485364993535
d1fe8d2e-845f-47a6-a301,avec oiseau,apprentissage,d1fe8d2e-845f-47a6-a301,547.2367317112777
6ab37725-1447-4398-878a,avec oiseau,apprentissage,6ab37725-1447-4398-878a,8360.051465016419
9de5ff2f-dede-4594-b56c,avec oiseau,apprentissage,9de5ff2f-dede-4594-b56c,1510.635337834776
3af6d8bc-fe93-4020-99bf,avec oiseau,apprentissage,3af6d8bc-fe93-4020-99bf,5158.129627453284
744ff985-20d3-40e9-884a,sans oiseau,apprentissage,744ff985-20d3-40e9-884a,2379.0657996102777
31475204-ba8f-4aa1-843d,avec oiseau,apprentissage,31475204-ba8f-4aa1-843d,8375.34281959487
f38012be-fc6b-4dca-b2df,avec oiseau,apprentissage,f38012be-fc6b-4dca-b2df,3068.384800671195
62c1162d-1132-4bae-a9d4,avec oiseau,apprentissage,62c1162d-1132-4bae-a9d4,11025.0
ff5989ea-d21b-4ba8-a4c1,avec oiseau,apprentissage,ff5989ea-d21b-4ba8-a4c1,4356.126628749175
aee8146c-850b-42a4-988d,avec oiseau,apprentissage,aee8146c-850b-42a4-988d,7569.511353487239
23ea6f5e-d247-4073-a086,avec oiseau,apprentissage,23ea6f5e-d247-4073-a086,11025.0
becbd7ee-7e8b-496a-bcf7,avec oiseau,apprentissage,becbd7ee-7e8b-496a-bcf7,7524.156946060786
90012edc-e26e-4019-b4b1,sans oiseau,apprentissage,90012edc-e26e-4019-b4b1,336.3170017690532
46a957ba-4a45-4890-b08d,avec oiseau,apprentissage,46a957ba-4a45-4890-b08d,2729.765785861359
5d28f659-273b-4a84-afc3,avec oiseau,apprentissage,5d28f659-273b-4a84-afc3,1782.7858957781375
bedbe774-571f-436c-8786,avec oiseau,apprentissage,bedbe774-571f-436c-8786,7841.726055183779
23b96bd1-4508-4fa6-bb1d,avec oiseau,apprentissage,23b96bd1-4508-4fa6-bb1d,1559.8316427099178
fe7ef707-ca9b-48dc-8a2b,avec oiseau,apprentissage,fe7ef707-ca9b-48dc-8a2b,2243.6507077322794
2a5b5032-4ae8-440f-bf8d,avec oiseau,apprentissage,2a5b5032-4ae8-440f-bf8d,7985.308721069912
c64e7f01-1129-424b-bf9e,avec oiseau,apprentissage,c64e7f01-1129-424b-bf9e,6266.36878597
b4f9f37d-ee4f-475f-b51c,avec oiseau,apprentissage,b4f9f37d-ee4f-475f-b51c,8213.296515991357
2208df78-da01-45fa-a5b2,avec oiseau,apprentissage,2208df78-da01-45fa-a5b2,4860.252866270903
f6eed92a-cef6-4082-925d,avec oiseau,apprentissage,f6eed92a-cef6-4082-925d,5712.167717928937
f779cd00-bd34-407d-bdbc,avec oiseau,apprentissage,f779cd00-bd34-407d-bdbc,5793.727164469945
e666fcb5-c2de-41f5-b18d,avec oiseau,apprentissage,e666fcb5-c2de-41f5-b18d,8448.568825672975
65fa7a23-37e1-433a-a1cd,avec oiseau,apprentissage,65fa7a23-37e1-433a-a1cd,1472.4268586429944
9d27ac99-611a-4b74-8bfa,sans oiseau,apprentissage,9d27ac99-611a-4b74-8bfa,285.1558905518417
156756c7-625c-41a5-93d3,avec oiseau,apprentissage,156756c7-625c-41a5-93d3,8691.25608669433
4200deec-b356-494e-a189,avec oiseau,apprentissage,4200deec-b356-494e-a189,9310.086199897156
59b3a7b2-9448-411d-81c3,avec oiseau,apprentissage,59b3a7b2-9448-411d-81c3,9633.23635281063
e6add22d-fccf-4e8a-ace3,avec oiseau,apprentissage,e6add22d-fccf-4e8a-ace3,1280.9830359249916
61dc56b9-126c-4cb2-a3bb,avec oiseau,apprentissage,61dc56b9-126c-4cb2-a3bb,6990.459746628525
2c4fc009-fe20-4f4e-8c3e,avec oiseau,apprentissage,2c4fc009-fe20-4f4e-8c3e,1063.3829474292108
4dae6c0e-8128-4f9e-8cb3,avec oiseau,apprentissage,4dae6c0e-8128-4f9e-8cb3,6963.751919467667
5807e2ea-168b-4f8b-ba40,sans oiseau,apprentissage,5807e2ea-168b-4f8b-ba40,5899.752240236548
0127bd53-fd77-462d-b3b9,sans oiseau,apprentissage,0127bd53-fd77-462d-b3b9,1688.1618527885
a6872fde-a055-448e-b1cc,avec oiseau,apprentissage,a6872fde-a055-448e-b1cc,4531.517659102542
60a15272-9c9c-48b0-916d,avec oiseau,apprentissage,60a15272-9c9c-48b0-916d,5794.832328816786
8063fbd9-5645-41c1-a5c7,sans oiseau,apprentissage,8063fbd9-5645-41c1-a5c7,3785.402175972286
8ba7d725-203a-472f-9e62,avec oiseau,apprentissage,8ba7d725-203a-472f-9e62,183.1084738423232
052ed8b8-261b-4c60-828d,avec oiseau,apprentissage,052ed8b8-261b-4c60-828d,6026.061569205451
b8dcbf0e-8ec2-4dfc-b35a,avec oiseau,apprentissage,b8dcbf0e-8ec2-4dfc-b35a,6819.134621319672
c5c8a5f7-8982-4878-b9e1,avec oiseau,apprentissage,c5c8a5f7-8982-4878-b9e1,5100.140410249948
2183838a-c3ca-42bc-96b5,sans oiseau,apprentissage,2183838a-c3ca-42bc-96b5,199.94527178333652
bb0d26b1-4a80-4657-9a10,avec oiseau,apprentissage,bb0d26b1-4a80-4657-9a10,3040.163647637185
216d4db7-3f18-45b3-b59c,avec oiseau,apprentissage,216d4db7-3f18-45b3-b59c,5987.441646595139
b4abed3e-1fff-4235-a195,avec oiseau,apprentissage,b4abed3e-1fff-4235-a195,7167.773825168804
2f65a1d9-3925-4481-9fea,avec oiseau,apprentissage,2f65a1d9-3925-4481-9fea,8627.548986075983
1c7df876-d435-45bd-bde5,avec oiseau,apprentissage,1c7df876-d435-45bd-bde5,3851.349899839562
ec3cd74a-59d3-49b1-b3f2,avec oiseau,apprentissage,ec3cd74a-59d3-49b1-b3f2,8443.478849224606
b1d31b42-3a5c-4c71-a2ec,avec oiseau,apprentissage,b1d31b42-3a5c-4c71-a2ec,7854.581084146065
a9acd3d2-98f9-4d8c-9404,sans oiseau,apprentissage,a9acd3d2-98f9-4d8c-9404,3723.28405653972
fdec8d35-83b5-48f8-be5a,avec oiseau,apprentissage,fdec8d35-83b5-48f8-be5a,4557.885315721252
c099c78d-18f7-406d-9be9,avec oiseau,apprentissage,c099c78d-18f7-406d-9be9,3324.597418062735
303193d4-7d4f-4410-a3f6,avec oiseau,apprentissage,303193d4-7d4f-4410-a3f6,4888.4293214971985
f4a076c4-91a4-4834-ab32,sans oiseau,apprentissage,f4a076c4-91a4-4834-ab32,7913.250020298248
edfe503a-9335-4e6b-8134,avec oiseau,apprentissage,edfe503a-9335-4e6b-8134,6317.829111342729
06d3219a-ff86-4d4a-8f6f,avec oiseau,apprentissage,06d3219a-ff86-4d4a-8f6f,3972.445343156883
00764684-c965-4fee-99bd,avec oiseau,apprentissage,00764684-c965-4fee-99bd,7585.027334975236
86d63a36-e5f1-4f72-9135,sans oiseau,apprentissage,86d63a36-e5f1-4f72-9135,1839.2904168751481
14d5f582-0eaf-4bc6-8fa3,avec oiseau,apprentissage,14d5f582-0eaf-4bc6-8fa3,8460.884597688706
de66b15c-f4ca-4673-ac7e,avec oiseau,apprentissage,de66b15c-f4ca-4673-ac7e,1672.1281569024604
a6d65896-8731-491d-99d7,sans oiseau,apprentissage,a6d65896-8731-491d-99d7,2397.31921198046
86ffca96-c0b8-4fb9-a10f,avec oiseau,apprentissage,86ffca96-c0b8-4fb9-a10f,737.2198008879566
23033704-fd51-4b35-b9f8,avec oiseau,apprentissage,23033704-fd51-4b35-b9f8,1522.0581071206257
77afc130-31fb-433e-b9e3,sans oiseau,apprentissage,77afc130-31fb-433e-b9e3,1139.8278708490081
69dfaed7-fb41-4df6-8a5e,sans oiseau,apprentissage,69dfaed7-fb41-4df6-8a5e,3625.90451805864
e09d566a-bbfc-478e-9fa8,avec oiseau,apprentissage,e09d566a-bbfc-478e-9fa8,4125.679774623548
9aac2efd-2568-4769-9e71,avec oiseau,apprentissage,9aac2efd-2568-4769-9e71,8644.635201885168
8812db2a-b4f3-4d2a-a8dd,avec oiseau,apprentissage,8812db2a-b4f3-4d2a-a8dd,4698.766852637195
ff2f441a-8e16-43e7-8c2f,avec oiseau,apprentissage,ff2f441a-8e16-43e7-8c2f,165.10595685945492
042fcca8-657d-4826-bb24,avec oiseau,apprentissage,042fcca8-657d-4826-bb24,3986.768140524124
284f7d5c-a280-4705-96cb,avec oiseau,apprentissage,284f7d5c-a280-4705-96cb,1687.2740540395791
f48abaaf-27f3-445e-af1b,sans oiseau,apprentissage,f48abaaf-27f3-445e-af1b,513.0093062912706
19be6b3a-d3ea-4a1b-bae7,avec oiseau,apprentissage,19be6b3a-d3ea-4a1b-bae7,1674.5324636661344
c9d68288-5f50-49da-be6f,avec oiseau,apprentissage,c9d68288-5f50-49da-be6f,7110.706793500376
eea9ccf5-14a7-4f41-9456,avec oiseau,apprentissage,eea9ccf5-14a7-4f41-9456,8138.633832918758
1e01b0e9-7f54-4c07-b766,sans oiseau,apprentissage,1e01b0e9-7f54-4c07-b766,4422.521272074581
50a1cd25-ab0f-48ad-969f,avec oiseau,apprentissage,50a1cd25-ab0f-48ad-969f,9999.950607594252
c9e571c2-1b15-427a-953e,sans oiseau,apprentissage,c9e571c2-1b15-427a-953e,1906.2777091358384
2b6908f4-1004-4d15-a4a0,avec oiseau,apprentissage,2b6908f4-1004-4d15-a4a0,8580.735608541503
1d127c49-142b-4419-a9b5,sans oiseau,apprentissage,1d127c49-142b-4419-a9b5,11025.0
03e81297-34c5-4a7b-9400,avec oiseau,apprentissage,03e81297-34c5-4a7b-9400,4958.776906693252
2fff4086-5870-4504-b363,avec oiseau,apprentissage,2fff4086-5870-4504-b363,801.0030431648914
e78b5594-b39c-466e-8003,avec oiseau,apprentissage,e78b5594-b39c-466e-8003,3633.325665105957
5f634101-db7c-4f8c-a60c,sans oiseau,apprentissage,5f634101-db7c-4f8c-a60c,1727.445938996996
